,0,1,2,3,4
2564,2018-02-26 17:57:27,1,49,Distance traveled since codes cleared,13304
2565,2018-02-26 17:57:27,1,51,Absolute Barometric Pressure,0
2566,2018-02-26 17:57:27,1,52,Oxygen Sensor 1,0
2567,2018-02-26 17:57:27,1,52,Oxygen Sensor 1,-1
2568,2018-02-26 17:57:27,1,60,"Catalyst Temperature: Bank 1, Sensor 1",494
2569,2018-02-26 17:57:27,1,66,Control module voltage,13
2570,2018-02-26 17:57:27,1,67,Absolute load value,30
2571,2018-02-26 17:57:27,1,68,Fuel - Air commanded equivalence ratio,0
2572,2018-02-26 17:57:27,1,69,Relative throttle position,4.71
2573,2018-02-26 17:57:27,1,71,Absolute throttle position B,31.76
2574,2018-02-26 17:57:27,1,73,Accelerator pedal position D,19.22
2575,2018-02-26 17:57:27,1,74,Accelerator pedal position E,9.41
2576,2018-02-26 17:57:27,1,76,Commanded throttle actuator,5.1
2577,2018-02-26 17:57:27,1,81,Fuel Type,03
2578,2018-02-26 17:57:27,1,82,Ethanol fuel %,12.16
2579,2018-02-26 17:57:37,1,1,Monitor status since DTCs cleared,01-07-E1-06
2580,2018-02-26 17:57:37,1,4,Calculated engine load,22.75
2581,2018-02-26 17:57:37,1,5,Engine coolant temperature,86
2582,2018-02-26 17:57:37,1,6,Short term fuel trim Bank 1,-2.34
2583,2018-02-26 17:57:37,1,7,Long term fuel trim Bank 1,-0.78
2584,2018-02-26 17:57:37,1,11,Intake manifold absolute pressure,29
2585,2018-02-26 17:57:37,1,12,Engine RPM,755
2586,2018-02-26 17:57:37,1,13,Vehicle speed,0
2587,2018-02-26 17:57:37,1,14,Timing advance,0
2588,2018-02-26 17:57:37,1,15,Intake air temperature,54
2589,2018-02-26 17:57:37,1,16,MAF air flow rate,3
2590,2018-02-26 17:57:37,1,17,Throttle position,14.9
2591,2018-02-26 17:57:37,1,21,Oxygen Sensor 2,0
2592,2018-02-26 17:57:37,1,21,Oxygen Sensor 2,0
2593,2018-02-26 17:57:37,1,31,Run time since engine start,1161
2594,2018-02-26 17:57:37,1,33,Distance traveled with malfunction indicate,14
2595,2018-02-26 17:57:37,1,44,Commanded EGR,0
2596,2018-02-26 17:57:37,1,45,EGR Error,-100
2597,2018-02-26 17:57:37,1,46,Commanded evaporative purge,23.92
2598,2018-02-26 17:57:37,1,47,Fuel Tank Level Input,86.27
2599,2018-02-26 17:57:37,1,48,Warm-ups since codes cleared,255
2600,2018-02-26 17:57:37,1,49,Distance traveled since codes cleared,13304
2601,2018-02-26 17:57:37,1,51,Absolute Barometric Pressure,0
2602,2018-02-26 17:57:37,1,52,Oxygen Sensor 1,0
2603,2018-02-26 17:57:37,1,52,Oxygen Sensor 1,-1
2604,2018-02-26 17:57:37,1,60,"Catalyst Temperature: Bank 1, Sensor 1",492
2605,2018-02-26 17:57:37,1,66,Control module voltage,13
2606,2018-02-26 17:57:37,1,67,Absolute load value,30
2607,2018-02-26 17:57:37,1,68,Fuel - Air commanded equivalence ratio,0
2608,2018-02-26 17:57:37,1,69,Relative throttle position,4.71
2609,2018-02-26 17:57:37,1,71,Absolute throttle position B,32.16
2610,2018-02-26 17:57:37,1,73,Accelerator pedal position D,19.61
2611,2018-02-26 17:57:37,1,74,Accelerator pedal position E,9.41
2612,2018-02-26 17:57:37,1,76,Commanded throttle actuator,5.1
2613,2018-02-26 17:57:37,1,81,Fuel Type,03
2614,2018-02-26 17:57:37,1,82,Ethanol fuel %,12.16
2615,2018-02-26 17:57:47,1,1,Monitor status since DTCs cleared,01-07-E1-06
2616,2018-02-26 17:57:47,1,4,Calculated engine load,29.41
2617,2018-02-26 17:57:47,1,5,Engine coolant temperature,86
2618,2018-02-26 17:57:47,1,6,Short term fuel trim Bank 1,-0.78
2619,2018-02-26 17:57:47,1,7,Long term fuel trim Bank 1,-0.78
2620,2018-02-26 17:57:47,1,11,Intake manifold absolute pressure,30
2621,2018-02-26 17:57:47,1,12,Engine RPM,817
2622,2018-02-26 17:57:47,1,13,Vehicle speed,0
2623,2018-02-26 17:57:47,1,14,Timing advance,1
2624,2018-02-26 17:57:47,1,15,Intake air temperature,54
2625,2018-02-26 17:57:47,1,16,MAF air flow rate,1
2626,2018-02-26 17:57:47,1,17,Throttle position,13.73
2627,2018-02-26 17:57:47,1,21,Oxygen Sensor 2,0
2628,2018-02-26 17:57:47,1,21,Oxygen Sensor 2,-2
2629,2018-02-26 17:57:47,1,31,Run time since engine start,1169
2630,2018-02-26 17:57:47,1,33,Distance traveled with malfunction indicate,14
2631,2018-02-26 17:57:47,1,44,Commanded EGR,0
2632,2018-02-26 17:57:47,1,45,EGR Error,-100
2633,2018-02-26 17:57:47,1,46,Commanded evaporative purge,21.18
2634,2018-02-26 17:57:47,1,47,Fuel Tank Level Input,86.27
2635,2018-02-26 17:57:47,1,48,Warm-ups since codes cleared,255
2636,2018-02-26 17:57:47,1,49,Distance traveled since codes cleared,13304
2637,2018-02-26 17:57:47,1,51,Absolute Barometric Pressure,0
2638,2018-02-26 17:57:47,1,52,Oxygen Sensor 1,0
2639,2018-02-26 17:57:47,1,52,Oxygen Sensor 1,-256
2640,2018-02-26 17:57:47,1,60,"Catalyst Temperature: Bank 1, Sensor 1",490
2641,2018-02-26 17:57:47,1,66,Control module voltage,14
2642,2018-02-26 17:57:47,1,67,Absolute load value,17
2643,2018-02-26 17:57:47,1,68,Fuel - Air commanded equivalence ratio,0
2644,2018-02-26 17:57:47,1,69,Relative throttle position,2.75
2645,2018-02-26 17:57:47,1,71,Absolute throttle position B,30.98
2646,2018-02-26 17:57:47,1,73,Accelerator pedal position D,19.22
2647,2018-02-26 17:57:47,1,74,Accelerator pedal position E,9.8
2648,2018-02-26 17:57:47,1,76,Commanded throttle actuator,3.14
2649,2018-02-26 17:57:47,1,81,Fuel Type,03
2650,2018-02-26 17:57:47,1,82,Ethanol fuel %,12.16
2651,2018-02-26 17:57:57,1,4,Calculated engine load,40
2652,2018-02-26 17:57:57,1,5,Engine coolant temperature,87
2653,2018-02-26 17:57:57,1,6,Short term fuel trim Bank 1,-1.56
2654,2018-02-26 17:57:57,1,7,Long term fuel trim Bank 1,-0.78
2655,2018-02-26 17:57:57,1,11,Intake manifold absolute pressure,40
2656,2018-02-26 17:57:57,1,12,Engine RPM,779
2657,2018-02-26 17:57:57,1,13,Vehicle speed,0
2658,2018-02-26 17:57:57,1,14,Timing advance,3
2659,2018-02-26 17:57:57,1,15,Intake air temperature,54
2660,2018-02-26 17:57:57,1,16,MAF air flow rate,3
2661,2018-02-26 17:57:57,1,17,Throttle position,14.9
2662,2018-02-26 17:57:57,1,21,Oxygen Sensor 2,0
2663,2018-02-26 17:57:57,1,21,Oxygen Sensor 2,-2
2664,2018-02-26 17:57:57,1,31,Run time since engine start,1176
2665,2018-02-26 17:57:57,1,33,Distance traveled with malfunction indicate,14
2666,2018-02-26 17:57:57,1,44,Commanded EGR,0
2667,2018-02-26 17:57:57,1,45,EGR Error,-100
2668,2018-02-26 17:57:57,1,46,Commanded evaporative purge,23.92
2669,2018-02-26 17:57:57,1,47,Fuel Tank Level Input,86.27
2670,2018-02-26 17:57:57,1,48,Warm-ups since codes cleared,255
2671,2018-02-26 17:57:57,1,49,Distance traveled since codes cleared,13304
2672,2018-02-26 17:57:57,1,51,Absolute Barometric Pressure,0
2673,2018-02-26 17:57:57,1,52,Oxygen Sensor 1,0
2674,2018-02-26 17:57:57,1,52,Oxygen Sensor 1,-1
2675,2018-02-26 17:57:57,1,60,"Catalyst Temperature: Bank 1, Sensor 1",489
2676,2018-02-26 17:57:57,1,66,Control module voltage,14
2677,2018-02-26 17:57:57,1,67,Absolute load value,27
2678,2018-02-26 17:57:57,1,68,Fuel - Air commanded equivalence ratio,0
2679,2018-02-26 17:57:57,1,69,Relative throttle position,4.71
2680,2018-02-26 17:57:57,1,71,Absolute throttle position B,31.76
2681,2018-02-26 17:57:57,1,73,Accelerator pedal position D,19.22
2682,2018-02-26 17:57:57,1,74,Accelerator pedal position E,9.41
2683,2018-02-26 17:57:57,1,76,Commanded throttle actuator,3.14
2684,2018-02-26 17:57:57,1,81,Fuel Type,03
2685,2018-02-26 17:57:57,1,82,Ethanol fuel %,12.16
2686,2018-02-26 17:58:07,1,1,Monitor status since DTCs cleared,01-07-E1-06
2687,2018-02-26 17:58:07,1,4,Calculated engine load,33.33
2688,2018-02-26 17:58:07,1,5,Engine coolant temperature,86
2689,2018-02-26 17:58:07,1,6,Short term fuel trim Bank 1,0
2690,2018-02-26 17:58:07,1,7,Long term fuel trim Bank 1,-1.56
2691,2018-02-26 17:58:07,1,11,Intake manifold absolute pressure,40
2692,2018-02-26 17:58:07,1,12,Engine RPM,694
2693,2018-02-26 17:58:07,1,13,Vehicle speed,0
2694,2018-02-26 17:58:07,1,14,Timing advance,14
2695,2018-02-26 17:58:07,1,15,Intake air temperature,56
2696,2018-02-26 17:58:07,1,16,MAF air flow rate,3
2697,2018-02-26 17:58:07,1,17,Throttle position,14.9
2698,2018-02-26 17:58:07,1,21,Oxygen Sensor 2,0
2699,2018-02-26 17:58:07,1,21,Oxygen Sensor 2,-2
2700,2018-02-26 17:58:07,1,31,Run time since engine start,1192
2701,2018-02-26 17:58:07,1,33,Distance traveled with malfunction indicate,14
2702,2018-02-26 17:58:07,1,44,Commanded EGR,0
2703,2018-02-26 17:58:07,1,45,EGR Error,-100
2704,2018-02-26 17:58:07,1,46,Commanded evaporative purge,24.71
2705,2018-02-26 17:58:07,1,47,Fuel Tank Level Input,86.27
2706,2018-02-26 17:58:07,1,48,Warm-ups since codes cleared,255
2707,2018-02-26 17:58:07,1,49,Distance traveled since codes cleared,13304
2708,2018-02-26 17:58:07,1,51,Absolute Barometric Pressure,0
2709,2018-02-26 17:58:07,1,52,Oxygen Sensor 1,0
2710,2018-02-26 17:58:07,1,52,Oxygen Sensor 1,-256
2711,2018-02-26 17:58:07,1,60,"Catalyst Temperature: Bank 1, Sensor 1",488
2712,2018-02-26 17:58:07,1,66,Control module voltage,14
2713,2018-02-26 17:58:07,1,67,Absolute load value,16
2714,2018-02-26 17:58:07,1,68,Fuel - Air commanded equivalence ratio,0
2715,2018-02-26 17:58:07,1,69,Relative throttle position,2.75
2716,2018-02-26 17:58:07,1,71,Absolute throttle position B,30.98
2717,2018-02-26 17:58:07,1,73,Accelerator pedal position D,19.22
2718,2018-02-26 17:58:07,1,74,Accelerator pedal position E,9.41
2719,2018-02-26 17:58:07,1,76,Commanded throttle actuator,3.14
2720,2018-02-26 17:58:07,1,81,Fuel Type,03
2721,2018-02-26 17:58:07,1,82,Ethanol fuel %,12.16
2722,2018-02-26 17:58:17,1,1,Monitor status since DTCs cleared,01-07-E1-06
2723,2018-02-26 17:58:17,1,4,Calculated engine load,20.78
2724,2018-02-26 17:58:17,1,5,Engine coolant temperature,86
2725,2018-02-26 17:58:17,1,6,Short term fuel trim Bank 1,-3.13
2726,2018-02-26 17:58:17,1,7,Long term fuel trim Bank 1,-1.56
2727,2018-02-26 17:58:17,1,11,Intake manifold absolute pressure,27
2728,2018-02-26 17:58:17,1,12,Engine RPM,741
2729,2018-02-26 17:58:17,1,13,Vehicle speed,0
2730,2018-02-26 17:58:17,1,14,Timing advance,6
2731,2018-02-26 17:58:17,1,15,Intake air temperature,56
2732,2018-02-26 17:58:17,1,16,MAF air flow rate,1
2733,2018-02-26 17:58:17,1,17,Throttle position,13.73
2734,2018-02-26 17:58:17,1,21,Oxygen Sensor 2,0
2735,2018-02-26 17:58:17,1,21,Oxygen Sensor 2,-2
2736,2018-02-26 17:58:17,1,31,Run time since engine start,1199
2737,2018-02-26 17:58:17,1,33,Distance traveled with malfunction indicate,14
2738,2018-02-26 17:58:17,1,44,Commanded EGR,0
2739,2018-02-26 17:58:17,1,45,EGR Error,-100
2740,2018-02-26 17:58:17,1,46,Commanded evaporative purge,21.96
2741,2018-02-26 17:58:17,1,47,Fuel Tank Level Input,86.27
2742,2018-02-26 17:58:17,1,48,Warm-ups since codes cleared,255
2743,2018-02-26 17:58:17,1,49,Distance traveled since codes cleared,13304
2744,2018-02-26 17:58:17,1,51,Absolute Barometric Pressure,0
2745,2018-02-26 17:58:17,1,52,Oxygen Sensor 1,0
2746,2018-02-26 17:58:17,1,52,Oxygen Sensor 1,-256
2747,2018-02-26 17:58:17,1,60,"Catalyst Temperature: Bank 1, Sensor 1",486
2748,2018-02-26 17:58:17,1,66,Control module voltage,13
2749,2018-02-26 17:58:17,1,67,Absolute load value,30
2750,2018-02-26 17:58:17,1,68,Fuel - Air commanded equivalence ratio,0
2751,2018-02-26 17:58:17,1,69,Relative throttle position,4.71
2752,2018-02-26 17:58:17,1,71,Absolute throttle position B,32.16
2753,2018-02-26 17:58:17,1,73,Accelerator pedal position D,19.22
2754,2018-02-26 17:58:17,1,74,Accelerator pedal position E,9.41
2755,2018-02-26 17:58:17,1,76,Commanded throttle actuator,5.1
2756,2018-02-26 17:58:17,1,81,Fuel Type,03
2757,2018-02-26 17:58:17,1,82,Ethanol fuel %,12.16
2758,2018-02-26 17:58:27,1,4,Calculated engine load,43.53
2759,2018-02-26 17:58:27,1,5,Engine coolant temperature,86
2760,2018-02-26 17:58:27,1,6,Short term fuel trim Bank 1,0
2761,2018-02-26 17:58:27,1,7,Long term fuel trim Bank 1,-1.56
2762,2018-02-26 17:58:27,1,11,Intake manifold absolute pressure,43
2763,2018-02-26 17:58:27,1,12,Engine RPM,711
2764,2018-02-26 17:58:27,1,13,Vehicle speed,0
2765,2018-02-26 17:58:27,1,14,Timing advance,0
2766,2018-02-26 17:58:27,1,15,Intake air temperature,56
2767,2018-02-26 17:58:27,1,16,MAF air flow rate,3
2768,2018-02-26 17:58:27,1,17,Throttle position,14.9
2769,2018-02-26 17:58:27,1,21,Oxygen Sensor 2,0
2770,2018-02-26 17:58:27,1,21,Oxygen Sensor 2,-2
2771,2018-02-26 17:58:27,1,31,Run time since engine start,1207
2772,2018-02-26 17:58:27,1,33,Distance traveled with malfunction indicate,14
2773,2018-02-26 17:58:27,1,44,Commanded EGR,0
2774,2018-02-26 17:58:27,1,45,EGR Error,-100
2775,2018-02-26 17:58:27,1,46,Commanded evaporative purge,25.49
2776,2018-02-26 17:58:27,1,47,Fuel Tank Level Input,86.27
2777,2018-02-26 17:58:27,1,48,Warm-ups since codes cleared,255
2778,2018-02-26 17:58:27,1,49,Distance traveled since codes cleared,13304
2779,2018-02-26 17:58:27,1,51,Absolute Barometric Pressure,0
2780,2018-02-26 17:58:27,1,52,Oxygen Sensor 1,0
2781,2018-02-26 17:58:27,1,52,Oxygen Sensor 1,-256
2782,2018-02-26 17:58:27,1,60,"Catalyst Temperature: Bank 1, Sensor 1",486
2783,2018-02-26 17:58:27,1,66,Control module voltage,14
2784,2018-02-26 17:58:27,1,67,Absolute load value,18
2785,2018-02-26 17:58:27,1,68,Fuel - Air commanded equivalence ratio,0
2786,2018-02-26 17:58:27,1,69,Relative throttle position,2.75
2787,2018-02-26 17:58:27,1,71,Absolute throttle position B,30.98
2788,2018-02-26 17:58:27,1,73,Accelerator pedal position D,19.22
2789,2018-02-26 17:58:27,1,74,Accelerator pedal position E,9.41
2790,2018-02-26 17:58:27,1,76,Commanded throttle actuator,3.14
2791,2018-02-26 17:58:27,1,81,Fuel Type,03
2792,2018-02-26 17:58:27,1,82,Ethanol fuel %,12.16
2793,2018-02-26 17:58:37,1,1,Monitor status since DTCs cleared,01-07-E1-06
2794,2018-02-26 17:58:37,1,4,Calculated engine load,36.08
2795,2018-02-26 17:58:37,1,5,Engine coolant temperature,86
2796,2018-02-26 17:58:37,1,6,Short term fuel trim Bank 1,-0.78
2797,2018-02-26 17:58:37,1,7,Long term fuel trim Bank 1,-1.56
2798,2018-02-26 17:58:37,1,11,Intake manifold absolute pressure,41
2799,2018-02-26 17:58:37,1,12,Engine RPM,747
2800,2018-02-26 17:58:37,1,13,Vehicle speed,0
2801,2018-02-26 17:58:37,1,14,Timing advance,3
2802,2018-02-26 17:58:37,1,15,Intake air temperature,57
2803,2018-02-26 17:58:37,1,16,MAF air flow rate,3
2804,2018-02-26 17:58:37,1,17,Throttle position,14.9
2805,2018-02-26 17:58:37,1,21,Oxygen Sensor 2,0
2806,2018-02-26 17:58:37,1,21,Oxygen Sensor 2,-2
2807,2018-02-26 17:58:37,1,31,Run time since engine start,1222
2808,2018-02-26 17:58:37,1,33,Distance traveled with malfunction indicate,14
2809,2018-02-26 17:58:37,1,44,Commanded EGR,0
2810,2018-02-26 17:58:37,1,45,EGR Error,-100
2811,2018-02-26 17:58:37,1,46,Commanded evaporative purge,23.53
2812,2018-02-26 17:58:37,1,47,Fuel Tank Level Input,86.27
2813,2018-02-26 17:58:37,1,48,Warm-ups since codes cleared,255
2814,2018-02-26 17:58:37,1,49,Distance traveled since codes cleared,13304
2815,2018-02-26 17:58:37,1,51,Absolute Barometric Pressure,0
2816,2018-02-26 17:58:37,1,52,Oxygen Sensor 1,0
2817,2018-02-26 17:58:37,1,52,Oxygen Sensor 1,-1
2818,2018-02-26 17:58:37,1,60,"Catalyst Temperature: Bank 1, Sensor 1",484
2819,2018-02-26 17:58:37,1,66,Control module voltage,14
2820,2018-02-26 17:58:37,1,67,Absolute load value,18
2821,2018-02-26 17:58:37,1,68,Fuel - Air commanded equivalence ratio,0
2822,2018-02-26 17:58:37,1,69,Relative throttle position,2.75
2823,2018-02-26 17:58:37,1,71,Absolute throttle position B,30.98
2824,2018-02-26 17:58:37,1,73,Accelerator pedal position D,19.22
2825,2018-02-26 17:58:37,1,74,Accelerator pedal position E,9.41
2826,2018-02-26 17:58:37,1,76,Commanded throttle actuator,3.14
2827,2018-02-26 17:58:37,1,81,Fuel Type,03
2828,2018-02-26 17:58:37,1,82,Ethanol fuel %,12.16
2829,2018-02-26 17:58:47,1,1,Monitor status since DTCs cleared,01-07-E1-06
2830,2018-02-26 17:58:47,1,4,Calculated engine load,20.78
2831,2018-02-26 17:58:47,1,5,Engine coolant temperature,86
2832,2018-02-26 17:58:47,1,6,Short term fuel trim Bank 1,-3.13
2833,2018-02-26 17:58:47,1,7,Long term fuel trim Bank 1,-1.56
2834,2018-02-26 17:58:47,1,11,Intake manifold absolute pressure,27
2835,2018-02-26 17:58:47,1,12,Engine RPM,748
2836,2018-02-26 17:58:47,1,13,Vehicle speed,0
2837,2018-02-26 17:58:47,1,14,Timing advance,5
2838,2018-02-26 17:58:47,1,15,Intake air temperature,57
2839,2018-02-26 17:58:47,1,16,MAF air flow rate,3
2840,2018-02-26 17:58:47,1,17,Throttle position,15.29
2841,2018-02-26 17:58:47,1,21,Oxygen Sensor 2,0
2842,2018-02-26 17:58:47,1,21,Oxygen Sensor 2,-2
2843,2018-02-26 17:58:47,1,31,Run time since engine start,1229
2844,2018-02-26 17:58:47,1,33,Distance traveled with malfunction indicate,14
2845,2018-02-26 17:58:47,1,44,Commanded EGR,0
2846,2018-02-26 17:58:47,1,45,EGR Error,-100
2847,2018-02-26 17:58:47,1,46,Commanded evaporative purge,23.53
2848,2018-02-26 17:58:47,1,47,Fuel Tank Level Input,86.27
2849,2018-02-26 17:58:47,1,48,Warm-ups since codes cleared,255
2850,2018-02-26 17:58:47,1,49,Distance traveled since codes cleared,13304
2851,2018-02-26 17:58:47,1,51,Absolute Barometric Pressure,0
2852,2018-02-26 17:58:47,1,52,Oxygen Sensor 1,0
2853,2018-02-26 17:58:47,1,52,Oxygen Sensor 1,-256
2854,2018-02-26 17:58:47,1,60,"Catalyst Temperature: Bank 1, Sensor 1",483
2855,2018-02-26 17:58:47,1,66,Control module voltage,13
2856,2018-02-26 17:58:47,1,67,Absolute load value,31
2857,2018-02-26 17:58:47,1,68,Fuel - Air commanded equivalence ratio,0
2858,2018-02-26 17:58:47,1,69,Relative throttle position,4.71
2859,2018-02-26 17:58:47,1,71,Absolute throttle position B,32.16
2860,2018-02-26 17:58:47,1,73,Accelerator pedal position D,19.22
2861,2018-02-26 17:58:47,1,74,Accelerator pedal position E,9.41
2862,2018-02-26 17:58:47,1,76,Commanded throttle actuator,5.1
2863,2018-02-26 17:58:47,1,81,Fuel Type,03
2864,2018-02-26 17:58:47,1,82,Ethanol fuel %,12.16
2865,2018-02-26 17:58:57,1,4,Calculated engine load,35.69
2866,2018-02-26 17:58:57,1,5,Engine coolant temperature,86
2867,2018-02-26 17:58:57,1,6,Short term fuel trim Bank 1,-1.56
2868,2018-02-26 17:58:57,1,7,Long term fuel trim Bank 1,-1.56
2869,2018-02-26 17:58:57,1,11,Intake manifold absolute pressure,41
2870,2018-02-26 17:58:57,1,12,Engine RPM,748
2871,2018-02-26 17:58:57,1,13,Vehicle speed,0
2872,2018-02-26 17:58:57,1,14,Timing advance,0
2873,2018-02-26 17:58:57,1,15,Intake air temperature,57
2874,2018-02-26 17:58:57,1,16,MAF air flow rate,1
2875,2018-02-26 17:58:57,1,17,Throttle position,13.73
2876,2018-02-26 17:58:57,1,21,Oxygen Sensor 2,0
2877,2018-02-26 17:58:57,1,21,Oxygen Sensor 2,0
2878,2018-02-26 17:58:57,1,31,Run time since engine start,1237
2879,2018-02-26 17:58:57,1,33,Distance traveled with malfunction indicate,14
2880,2018-02-26 17:58:57,1,44,Commanded EGR,0
2881,2018-02-26 17:58:57,1,45,EGR Error,-100
2882,2018-02-26 17:58:57,1,46,Commanded evaporative purge,21.96
2883,2018-02-26 17:58:57,1,47,Fuel Tank Level Input,86.27
2884,2018-02-26 17:58:57,1,48,Warm-ups since codes cleared,255
2885,2018-02-26 17:58:57,1,49,Distance traveled since codes cleared,13304
2886,2018-02-26 17:58:57,1,51,Absolute Barometric Pressure,0
2887,2018-02-26 17:58:57,1,52,Oxygen Sensor 1,0
2888,2018-02-26 17:58:57,1,52,Oxygen Sensor 1,-1
2889,2018-02-26 17:58:57,1,60,"Catalyst Temperature: Bank 1, Sensor 1",483
2890,2018-02-26 17:58:57,1,66,Control module voltage,14
2891,2018-02-26 17:58:57,1,67,Absolute load value,17
2892,2018-02-26 17:58:57,1,68,Fuel - Air commanded equivalence ratio,0
2893,2018-02-26 17:58:57,1,69,Relative throttle position,2.75
2894,2018-02-26 17:58:57,1,71,Absolute throttle position B,30.98
2895,2018-02-26 17:58:57,1,73,Accelerator pedal position D,19.22
2896,2018-02-26 17:58:57,1,74,Accelerator pedal position E,9.41
2897,2018-02-26 17:58:57,1,76,Commanded throttle actuator,3.14
2898,2018-02-26 17:58:57,1,81,Fuel Type,03
2899,2018-02-26 17:58:57,1,82,Ethanol fuel %,12.16
2900,2018-02-26 17:59:07,1,1,Monitor status since DTCs cleared,01-07-E1-06
2901,2018-02-26 17:59:07,1,4,Calculated engine load,36.86
2902,2018-02-26 17:59:07,1,5,Engine coolant temperature,86
2903,2018-02-26 17:59:07,1,6,Short term fuel trim Bank 1,-0.78
2904,2018-02-26 17:59:07,1,7,Long term fuel trim Bank 1,-1.56
2905,2018-02-26 17:59:07,1,11,Intake manifold absolute pressure,39
2906,2018-02-26 17:59:07,1,12,Engine RPM,874
2907,2018-02-26 17:59:07,1,13,Vehicle speed,1
2908,2018-02-26 17:59:07,1,14,Timing advance,0
2909,2018-02-26 17:59:07,1,15,Intake air temperature,58
2910,2018-02-26 17:59:07,1,16,MAF air flow rate,2
2911,2018-02-26 17:59:07,1,17,Throttle position,14.9
2912,2018-02-26 17:59:07,1,21,Oxygen Sensor 2,0
2913,2018-02-26 17:59:07,1,21,Oxygen Sensor 2,0
2914,2018-02-26 17:59:07,1,31,Run time since engine start,1252
2915,2018-02-26 17:59:07,1,33,Distance traveled with malfunction indicate,14
2916,2018-02-26 17:59:07,1,44,Commanded EGR,0
2917,2018-02-26 17:59:07,1,45,EGR Error,-100
2918,2018-02-26 17:59:07,1,46,Commanded evaporative purge,29.41
2919,2018-02-26 17:59:07,1,47,Fuel Tank Level Input,86.27
2920,2018-02-26 17:59:07,1,48,Warm-ups since codes cleared,255
2921,2018-02-26 17:59:07,1,49,Distance traveled since codes cleared,13304
2922,2018-02-26 17:59:07,1,51,Absolute Barometric Pressure,0
2923,2018-02-26 17:59:07,1,52,Oxygen Sensor 1,0
2924,2018-02-26 17:59:07,1,52,Oxygen Sensor 1,-1
2925,2018-02-26 17:59:07,1,60,"Catalyst Temperature: Bank 1, Sensor 1",484
2926,2018-02-26 17:59:07,1,66,Control module voltage,14
2927,2018-02-26 17:59:07,1,67,Absolute load value,23
2928,2018-02-26 17:59:07,1,68,Fuel - Air commanded equivalence ratio,0
2929,2018-02-26 17:59:07,1,69,Relative throttle position,4.31
2930,2018-02-26 17:59:07,1,71,Absolute throttle position B,31.76
2931,2018-02-26 17:59:07,1,73,Accelerator pedal position D,20.78
2932,2018-02-26 17:59:07,1,74,Accelerator pedal position E,12.94
2933,2018-02-26 17:59:07,1,76,Commanded throttle actuator,8.63
2934,2018-02-26 17:59:07,1,81,Fuel Type,03
2935,2018-02-26 17:59:07,1,82,Ethanol fuel %,12.16
2936,2018-02-26 17:59:17,1,1,Monitor status since DTCs cleared,01-07-E1-06
2937,2018-02-26 17:59:17,1,4,Calculated engine load,71.76
2938,2018-02-26 17:59:17,1,5,Engine coolant temperature,86
2939,2018-02-26 17:59:17,1,6,Short term fuel trim Bank 1,-1.56
2940,2018-02-26 17:59:17,1,7,Long term fuel trim Bank 1,-1.56
2941,2018-02-26 17:59:17,1,11,Intake manifold absolute pressure,78
2942,2018-02-26 17:59:17,1,12,Engine RPM,1785
2943,2018-02-26 17:59:17,1,13,Vehicle speed,13
2944,2018-02-26 17:59:17,1,14,Timing advance,21
2945,2018-02-26 17:59:17,1,15,Intake air temperature,59
2946,2018-02-26 17:59:17,1,16,MAF air flow rate,15
2947,2018-02-26 17:59:17,1,17,Throttle position,23.14
2948,2018-02-26 17:59:17,1,21,Oxygen Sensor 2,0
2949,2018-02-26 17:59:17,1,21,Oxygen Sensor 2,-1
2950,2018-02-26 17:59:17,1,31,Run time since engine start,1259
2951,2018-02-26 17:59:17,1,33,Distance traveled with malfunction indicate,14
2952,2018-02-26 17:59:17,1,44,Commanded EGR,60.78
2953,2018-02-26 17:59:17,1,45,EGR Error,-100
2954,2018-02-26 17:59:17,1,46,Commanded evaporative purge,90.59
2955,2018-02-26 17:59:17,1,47,Fuel Tank Level Input,86.27
2956,2018-02-26 17:59:17,1,48,Warm-ups since codes cleared,255
2957,2018-02-26 17:59:17,1,49,Distance traveled since codes cleared,13304
2958,2018-02-26 17:59:17,1,51,Absolute Barometric Pressure,0
2959,2018-02-26 17:59:17,1,52,Oxygen Sensor 1,0
2960,2018-02-26 17:59:17,1,52,Oxygen Sensor 1,-256
2961,2018-02-26 17:59:17,1,60,"Catalyst Temperature: Bank 1, Sensor 1",520
2962,2018-02-26 17:59:17,1,66,Control module voltage,14
2963,2018-02-26 17:59:17,1,67,Absolute load value,41
2964,2018-02-26 17:59:17,1,68,Fuel - Air commanded equivalence ratio,0
2965,2018-02-26 17:59:17,1,69,Relative throttle position,11.76
2966,2018-02-26 17:59:17,1,71,Absolute throttle position B,34.9
2967,2018-02-26 17:59:17,1,73,Accelerator pedal position D,29.41
2968,2018-02-26 17:59:17,1,74,Accelerator pedal position E,12.94
2969,2018-02-26 17:59:17,1,76,Commanded throttle actuator,4.31
2970,2018-02-26 17:59:17,1,81,Fuel Type,03
2971,2018-02-26 17:59:17,1,82,Ethanol fuel %,12.16
2972,2018-02-26 17:59:27,1,1,Monitor status since DTCs cleared,01-07-E1-06
2973,2018-02-26 17:59:27,1,4,Calculated engine load,0
2974,2018-02-26 17:59:27,1,5,Engine coolant temperature,86
2975,2018-02-26 17:59:27,1,6,Short term fuel trim Bank 1,10.16
2976,2018-02-26 17:59:27,1,7,Long term fuel trim Bank 1,-2.34
